Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence,Scope1_GHG_tCO2e,Scope2_GHG_tCO2e,Scope3_GHG_tCO2e,Water_Consumption_KL,Waste_Generated_MT,Hazardous_Air_Pollutants,Total_GHG_Emissions_tCO2e,GHG_Emissions_Normalized,Water_Consumption_Normalized,Waste_Generated_Normalized,Pollution_Index,Data_Quality_Flag,Land_Owned_ha,Land_Leased_ha,Land_Degraded_ha,Land_Restored_ha,Total_Land_ha,Land_Degradation_Ratio,Land_Restoration_Ratio,Net_Land_Impact,Renewable_Energy_Pct,Total_Energy_GJ,Renewable_Energy_GJ
Voltas Limited,Pharmaceuticals & Healthcare,Chennai,Tamil Nadu,11295.579845646002,0.52,0.0144770016599194,0.003465,0.0006031600723626,0.003465,0.0040681600723626,0.043246665,Tier 2,75%,2341.43,15722.03,35553619.89,169667.59,6299.93,0.0,35571683.35,3149168.421283966,15020.706534636212,557.7340947599404,0.0,OK,120.0,45.0,0.0,0.0,165.0,0.0,0.0,0.0,6.8,,
Waaree Renewable Technologies Limited,Information Technology,Kolkata,West Bengal,1597.4614,0.58,0.0009696637386769,0.000396,0.0003520499746832,0.000396,0.0007480499746832,0.0006326157747907,Tier 2,75%,313.4,213.8,32400.0,80066.0,66.22,,527.2,330.02362373200384,50120.772871256864,41.45327079577635,,OK,0.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,100.0,12500.0,12500.0
Welspun Corp Limited,Textiles & Apparel,Hyderabad,Telangana,9081.78,0.45,0.04,0.006,0.0010396211158599,0.006,0.0070396211158599,0.103884,Tier 2,75%,1702995.0,265425.0,,1616271.0,336069.0,0.0,1968420.0,216743.8541783659,177968.52599380296,37004.75017012084,0.0,OK,1140.0,110.0,0.0,22.0,1250.0,0.0,0.0176,22.0,12.4,2450000.0,303800.0
Welspun Living Limited,Textiles & Apparel,Pune,Maharashtra,8772.259319778,0.42,0.04,0.006,0.0017099236641221,0.006,0.0077099236641221,0.05895,Tier 2,75%,256451.0,465706.0,154300.0,5036970.0,31516.725,18.0,1288537.0,146887.70053740373,574193.011901006,3592.7716966759244,0.0,OK,620.0,45.0,0.0,15.0,665.0,0.0,0.0225563909774436,15.0,61.0,,
Whirlpool of India Limited,Chemicals & Fertilizers,Ahmedabad,Gujarat,7420.8,0.51,0.0374641669027132,0.005225,0.0027978803807854,0.005225,0.0080228803807854,0.035681525,Tier 2,75%,2215.0,19496.0,8884423.0,179931.0,14770.52,0.0,8906134.0,1200158.2039672274,24246.846701164293,1990.421517895645,0.0,OK,185.0,12.0,0.0,0.0,197.0,0.0,0.0,0.0,7.5,,
Wipro Limited,Information Technology,Mumbai,Maharashtra,89088.4,0.55,0.0009696637386769,0.000396,5.941567026206495e-06,0.000396,0.0004019415670262,0.0355449599999999,Tier 2,75%,8046.0,23416.0,188224.0,1308480.44,13540.0,0.0,219686.0,2465.9327140233745,14687.438993179809,151.98387219884967,0.0,OK,245.0,35.0,0.0,18.0,280.0,0.0,0.0642857142857142,18.0,72.56,,
Wockhardt Limited,Chemicals & Fertilizers,Delhi,Delhi,2693.0,0.62,0.0374641669027132,0.005225,0.0082956369570293,0.005225,0.0135206369570293,0.0146299999999999,Tier 2,75%,8738.84,61310.66,9019.11,761994.8,5580.841,12.0,79068.61,29360.790939472707,282953.8804307464,2072.3509097660603,0.0,OK,315.0,45.0,0.0,0.0,360.0,0.0,0.0,0.0,14.5,845000.0,122525.0
YES Bank Limited,Financial Services,Bangalore,Karnataka,36751.7730547,0.48,0.0011797441546504,0.000297,1.731734538936367e-05,0.000297,0.0003143173453893,0.0097119,Tier 2,75%,4585.69,29408.03,2053009.91,317867.2,483.86923,0.0,2087003.63,56786.47467956932,8649.030334588158,13.165874453997814,0.0,OK,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.8,,
ZENSAR TECHNOLOGIES LIMITED,Information Technology,Chennai,Tamil Nadu,5280.6,0.52,0.0009696637386769,0.000396,0.0001031135264032,0.000396,0.0004991135264032,0.00193644,Tier 2,75%,469.12,1388.81,6043.51,21020.44,151.12,0.0,7901.44,1496.3148127106767,3980.691588077112,28.617960080293905,0.0,OK,85.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,35.0,,
ZF Commercial Vehicle Control Systems India Limited,Chemicals & Fertilizers,Kolkata,West Bengal,3804.1,0.58,0.0374641669027132,0.005225,0.0058727612982631,0.005225,0.0110977612982631,0.0193325,Tier 2,75%,1763.0,5891.92,123475.0,85869.0,5727.513,0.0,131129.92,34470.68163297495,22572.75045345812,1505.615782971005,0.0,OK,85.0,12.0,0.0,0.0,97.0,0.0,0.0,0.0,18.4,145000.0,26680.0
Zee Entertainment Enterprises Limited,Chemicals & Fertilizers,Hyderabad,Telangana,11533.4,0.45,0.0374641669027132,0.005225,0.0019318064748734,0.005225,0.0071568064748734,0.0455985749999999,Tier 2,75%,6065.1,8340.66,55102.88,146855.3,3.62,0.0,69508.64,6026.725857075971,12733.044895694244,0.3138710180866007,0.0,OK,15.0,450.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,,
Zen Technologies Limited,Information Technology,Pune,Maharashtra,930.66717227,0.42,0.0009696637386769,0.000396,0.0009471134191727,0.000396,0.0013431134191727,0.0001702799999999,Tier 2,75%,39.39,552.92,768.89,6594.96,5.0,,1361.1999999999998,1462.606655266332,7086.2712218742645,5.372489917963311,,OK,22.0,12.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3250.0,0.0
Zydus Lifesciences Limited,Pharmaceuticals & Healthcare,Ahmedabad,Gujarat,22573.8,0.51,0.0144770016599194,0.003465,0.0003777188748431,0.003465,0.0038427188748431,0.067730355,Tier 2,75%,56459.38,205171.57,66915.74,2487607.56,32105.23,0.0,328546.69,14554.336886124624,110198.88366159,1422.2341829909008,0.0,OK,455.0,25.0,0.0,0.0,480.0,0.0,0.0,0.0,11.2,,
Zydus Wellness Limited,Chemicals & Fertilizers,Mumbai,Maharashtra,2708.9,0.55,0.0374641669027132,0.005225,0.0088510703593179,0.005225,0.0140760703593179,0.0121637999999999,Tier 2,75%,11343.0,10289.0,31614.0,418060.0,1711.9,0.0,53246.0,19655.94890915132,154328.32515043006,631.953929639337,0.0,OK,85.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,8.2,,
eClerx Services Limited,Information Technology,Delhi,Delhi,2484.363239358,0.62,0.0009696637386769,0.000396,0.0002072359593173,0.000396,0.0006032359593173,0.0011487959999999,Tier 2,75%,549.0,3970.0,14173.0,86722.0,99.28,,18692.0,7523.859516143186,34907.13379836129,39.96195017990025,,OK,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,
Kalyani Steels,Steel & Iron,Unknown,Unknown,456.0,0.52,0.0840934065650114,0.0096249999999999,0.0958959899425568,0.0096249999999999,0.1055209899425567,0.0043889999999999,Tier 3,LOW,,,89000.0,,,,,1354500.0,947368.4210526316,44381.57894736842,,OK,315.0,45.0,12.0,8.0,360.0,0.0333333333333333,0.0222222222222222,-4.0,1.65,,
Sunflag Iron and Steel,Steel & Iron,Unknown,Unknown,3446.0,0.52,0.0840934065650114,0.0096249999999999,0.0126896608861886,0.0096249999999999,0.0223146608861885,0.0331677499999996,Tier 3,LOW,,,89000.0,,,,,516156.9936157864,,6729.541497388276,,PARTIAL ENV DATA,450.0,45.0,32.0,15.0,495.0,0.0646464646464646,0.0303030303030303,-17.0,1.12,,
Electrosteel Castings,Steel & Iron,Unknown,Unknown,6433.74,0.52,0.0840934065650114,0.0096249999999999,0.0067964829676415,0.0096249999999999,0.0164214829676414,0.0619272499999993,Tier 3,LOW,,,124000.0,,,,,343203.605843954,521316.599316133,11188.374261734536,,OK,450.0,85.0,45.0,12.0,535.0,0.0841121495327102,0.022429906542056,-33.0,0.5,13800.0,69.0
Essar Steel India (AM/NS India),Steel & Iron,Unknown,Unknown,62700.0,0.52,0.0840934065650114,0.0096249999999999,0.0006974253814004,0.0096249999999999,0.0103224253814003,0.6034874999999937,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,1250.0,450.0,110.0,85.0,1700.0,0.0647058823529411,0.05,-25.0,26.0,15000000.0,3900000.0
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,Unknown,Unknown,1822.0,0.52,0.0840934065650114,0.0096249999999999,0.0240003136189933,0.0096249999999999,0.0336253136189932,0.0175367499999998,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,480.0,35.0,12.5,8.2,515.0,0.0242718446601941,0.0159223300970873,-4.300000000000001,0.14,,
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,Unknown,Unknown,23328.0,0.52,0.0840934065650114,0.0096249999999999,0.0018745100914697,0.0096249999999999,0.0114995100914696,0.2245319999999976,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,8200.0,145.0,450.0,320.0,8345.0,0.0539245056920311,0.0383463151587777,-130.0,0.5,185000000.0,925000.0
Mrs. Bectors Food Specialities,Pharmaceuticals & Healthcare,Unknown,Unknown,1962.57,0.48,0.0144770016599194,0.003465,0.0035399698404285,0.003465,0.0070049698404285,0.006801795,Tier 3,LOW,,,4200.0,,,,,20031.07488537952,,,,PARTIAL ENV DATA,45.0,12.0,,,57.0,,,,12.4,184500.0,22878.0
Bikaji Foods,Pharmaceuticals & Healthcare,Unknown,Unknown,2810.79,0.55,0.0144770016599194,0.003465,0.0034187852782119,0.003465,0.0068837852782119,0.008069985,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,115.0,22.0,,,137.0,,,,0.0,45000.0,0.0
Varun Beverages (PepsiCo franchise),Pharmaceuticals & Healthcare,Unknown,Unknown,16042.0,0.55,0.0144770016599194,0.003465,0.0004963440289836,0.003465,0.0039613440289836,0.05558553,Tier 3,LOW,,,540000.0,,,,,27497.00785438225,453497.0701907493,,,PARTIAL ENV DATA,115.0,450.0,,,565.0,,,,15.0,,
Heritage Foods,Pharmaceuticals & Healthcare,Unknown,Unknown,4331.67,0.48,0.0144770016599194,0.003465,0.0016040999069162,0.003465,0.0050690999069162,0.01501038,Tier 3,LOW,,,,,,,,9055.17082179132,212290.62788550323,463.5272391505079,,OK,45.0,22.0,,,67.0,,,,28.55,,
Vardhman Textiles,Textiles & Apparel,Unknown,Unknown,9839.63,0.52,0.04,0.006,0.0021871713985278,0.006,0.0081871713985278,0.05706,Tier 3,LOW,,,112000.0,,,,,108269.19032597264,,219.0325972660357,,PARTIAL ENV DATA,850.0,22.0,,,872.0,,,,14.46,,
Himadri Speciality Chemical Limited,Chemicals & Fertilizers,Unknown,Unknown,4595.803474847,0.52,0.0374641669027132,0.005225,0.0042387656199762,0.005225,0.0094637656199762,0.0240141,Tier 3,LOW,,,234000.0,,,,,89575.28285465622,,,,PARTIAL ENV DATA,185.0,12.0,,,197.0,,,,0.0,393218.41,0.0
SARDA ENERGY & MINERALS LIMITED,Steel & Iron,Unknown,Unknown,3889.0,0.51,0.0840934065650114,0.0096249999999999,0.011027934519968,0.0096249999999999,0.0206529345199679,0.0374316249999996,Tier 3,LOW,,,124000.0,,,,,,,,,MISSING ALL ENV DATA,195.0,22.0,18.5,12.4,217.0,0.0852534562211981,0.0571428571428571,-6.1,0.8,4500000.0,36000.0
Tata Power,Power Generation,Unknown,Unknown,15545.0,0.51,0.1562256571307733,0.0054449999999999,0.001294645691344,0.0054449999999999,0.0067396456913439,0.3350961899999938,Tier 3,LOW,,,26464000.0,,,,,,,,,MISSING ALL ENV DATA,3450.0,1120.0,,145.0,4570.0,,0.0317286652078774,,6.4,12450000.0,796800.0
JSW Energy,Power Generation,Unknown,Unknown,15949.06,0.51,0.1562256571307733,0.0054449999999999,0.0069367129668025,0.0054449999999999,0.0123817129668024,0.0625412699999988,Tier 3,LOW,,,124000.0,,,,,,,,,MISSING ALL ENV DATA,3450.0,120.0,0.0,0.0,3570.0,0.0,0.0,0.0,5.43,3224500.0,175090.35
Prism Johnson (Cement),Cement Manufacturing,Unknown,Unknown,7654.0,0.4649999999999999,0.0777832037429109,0.0033,0.0047255277946764,0.0033,0.0080255277946764,0.0252581999999999,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,1450.0,220.0,150.0,85.0,1670.0,0.0898203592814371,0.0508982035928143,-65.0,18.5,12500000.0,2312500.0
Mangalam Cement,Cement Manufacturing,Unknown,Unknown,1787.89,0.4649999999999999,0.0777832037429109,0.0033,0.0207749510284052,0.0033,0.0240749510284052,0.0057453,Tier 3,LOW,,,124000.0,,,,,402477.3118897186,874462.3779437105,13392.303273980471,,OK,850.0,215.0,92.0,84.0,1065.0,0.0863849765258216,0.0788732394366197,-8.0,12.6,8450000.0,1064700.0
Sanghi Industries,Chemicals & Fertilizers,Unknown,Unknown,285.0,0.52,0.0374641669027132,0.005225,0.0158127977186776,0.005225,0.0210377977186776,0.0064372,Tier 3,LOW,,,154000.0,,,,,,,,,MISSING ALL ENV DATA,2150.0,850.0,145.0,120.0,3000.0,0.0483333333333333,0.04,-25.0,15.2,8450000.0,1284400.0
LT Technology Services Limited,Information Technology,Unknown,Unknown,10670.1063134,0.48,0.0009696637386769,0.000396,4.8246977771837046e-05,0.000396,0.0004442469777718,0.003820212,Tier 3,LOW,,,12400.0,,,,,,,,,MISSING ALL ENV DATA,0.0,15.2,0.0,0.0,15.2,0.0,0.0,0.0,14.2,65000.0,9230.0
Larsen & Toubro Limited,Information Technology,Unknown,Unknown,275513.5,0.48,0.0009696637386769,0.000396,2.1049806866394648e-06,0.000396,0.0003981049806866,0.087560748,Tier 3,LOW,,,7073536.0,,,,,3853.880142732449,72927.97800219797,1085.4178632644846,,OK,4850.0,120.0,,45.0,4970.0,,0.0090543259557344,,28.5,,
LTIMindtree Limited,Information Technology,Unknown,Unknown,38008.1009632,0.48,0.0009696637386769,0.000396,1.3104670849590676e-05,0.000396,0.0004091046708495,0.014064732,Tier 3,LOW,,,145600.0,,,,,1668.4123095982206,10187.515837486271,3.505363628684856,,OK,0.0,22.4,0.0,0.0,22.4,0.0,0.0,0.0,38.5,,
APL Apollo Tubes,Steel & Iron,Unknown,Unknown,21325.99,0.52,0.0840934065650114,0.0096249999999999,0.0024128770851297,0.0096249999999999,0.0120378770851296,0.1744338749999981,Tier 3,LOW,,,234000.0,,,,,,,,,MISSING ALL ENV DATA,285.0,45.0,,,330.0,,,,13.12,1580000.0,207296.0
IndiGo (InterGlobe Aviation),Transportation & Logistics,Unknown,Unknown,68904.0,0.4649999999999999,0.065,0.0125,0.000438653779171,0.0125,0.012938653779171,0.8613000000000001,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.01,,
"GMR Airports (Delhi, Hyderabad)",Transportation & Logistics,Unknown,Unknown,8959.0,0.4649999999999999,0.065,0.0125,0.0033737024221453,0.0125,0.0158737024221453,0.1119875,Tier 3,LOW,,,1240000.0,,,,,,,,,MISSING ALL ENV DATA,120.0,4500.0,,,4620.0,,,,88.6,961226.0,851728.0
"Adani Airports (Mumbai, Ahmedabad, 6 others)",Transportation & Logistics,Unknown,Unknown,8062.0,0.4649999999999999,0.065,0.0125,0.0037490697097494,0.0125,0.0162490697097494,0.100775,Tier 3,LOW,,,884000.0,,,,,,,,,MISSING ALL ENV DATA,85.0,14200.0,,,14285.0,,,,56.6,731151.0,414255.0
GVK Mumbai Airport,Transportation & Logistics,Unknown,Unknown,4964.0,0.4649999999999999,0.065,0.0125,0.0060888396454472,0.0125,0.0185888396454472,0.06205,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,,1240.0,,,1240.0,,,,100.0,450000.0,450000.0
Bangalore International Airport Ltd (BIAL),Transportation & Logistics,Unknown,Unknown,3833.0,0.4649999999999999,0.065,0.0125,0.0078854683015914,0.0125,0.0203854683015914,0.0479125,Tier 3,LOW,,,456000.0,,,,,,,,,MISSING ALL ENV DATA,,1620.0,,,1620.0,,,,100.0,360000.0,360000.0
Sanofi India Limited,Pharmaceuticals & Healthcare,Unknown,Unknown,19996.1,0.48,0.0144770016599194,0.003465,0.0024263131273607,0.003465,0.0058913131273607,0.00992376,Tier 3,LOW,,,11200.0,,,,,3129.5391061452515,,,,PARTIAL ENV DATA,42.0,12.0,,,54.0,,,,14.0,,
DIVI'S LABORATORIES LIMITED,Pharmaceuticals & Healthcare,Unknown,Unknown,2715.0,0.48,0.0144770016599194,0.003465,0.0008857821283315,0.003465,0.0043507821283315,0.027182925,Tier 3,LOW,,,45600.0,,,,,88942.1287444232,16609.305289993627,5.098789037603569,,OK,1150.0,45.0,0.0,0.0,1195.0,0.0,0.0,0.0,0.15,,
JK Tyre & Industries Limited,Chemicals & Fertilizers,Unknown,Unknown,15312.53,0.48,0.0374641669027132,0.005225,0.0012142336335788,0.005225,0.0064392336335788,0.07738225,Tier 3,LOW,,,674000.0,,,,,,,,,MISSING ALL ENV DATA,540.0,45.0,0.0,0.0,585.0,0.0,0.0,0.0,45.0,12500000.0,5625000.0
Schaeffler India Limited,Information Technology,Unknown,Unknown,8076.29,0.48,0.0009696637386769,0.000396,6.441165161429726e-05,0.000396,0.0004604116516142,0.002861496,Tier 3,LOW,,,42000.0,,,,,4298.36700802657,2045.668419595904,,,PARTIAL ENV DATA,115.0,12.0,,,127.0,,,,24.0,,
Jindal Saw Limited,Steel & Iron,Unknown,Unknown,17961.9683798,0.48,0.0840934065650114,0.0096249999999999,0.0020282817522338,0.0096249999999999,0.0116532817522337,0.191547124999998,Tier 3,LOW,,,154000.0,,,,,,,,,MISSING ALL ENV DATA,340.0,45.0,,12.0,385.0,,0.0311688311688311,,1.8,,
Narayana Hrudayalaya Ltd.,Pharmaceuticals & Healthcare,Unknown,Unknown,5961.09,0.55,0.0144770016599194,0.003465,0.001591515273427,0.003465,0.005056515273427,0.017335395,Tier 3,LOW,,,8900.0,,,,,,,,,MISSING ALL ENV DATA,15.2,4.8,0.0,0.0,20.0,0.0,0.0,0.0,18.5,225000.0,41625.0
Minda Corporation Limited,Chemicals & Fertilizers,Unknown,Unknown,4144.3,0.48,0.0374641669027132,0.005225,0.0038664373496672,0.005225,0.0090914373496672,0.024301475,Tier 3,LOW,,,89000.0,,,,,,,,,MISSING ALL ENV DATA,115.0,45.0,,,160.0,,,,8.4,,
West Coast Paper Mills Limited,Information Technology,Unknown,Unknown,4062.12,0.48,0.0009696637386769,0.000396,0.0001045694438474,0.000396,0.0005005694438474,0.0017625959999999,Tier 3,LOW,,,124000.0,,,,,,,,,MISSING ALL ENV DATA,850.0,145.0,,24000.0,995.0,,24.12060301507538,,68.5,,
Bharat Heavy Electricals Limited (BHEL),Power Generation,Unknown,Unknown,29269.17,0.51,0.1562256571307733,0.0054449999999999,0.003334662249893,0.0054449999999999,0.0087796622498929,0.1300973849999976,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,3850.0,120.0,0.0,0.0,3970.0,0.0,0.0,0.0,2.5,4632480.0,115812.0
Emami Paper Mills Limited,Information Technology,Unknown,Unknown,1839.63,0.48,0.0009696637386769,0.000396,0.0002529557579157,0.000396,0.0006489557579157,0.0007286399999999,Tier 3,LOW,,,124000.0,,,,,,,,,MISSING ALL ENV DATA,450.0,115.0,,1200.0,565.0,,2.1238938053097347,,2.86,,
Seshasayee Paper and Boards Limited,Information Technology,Unknown,Unknown,1665.4,0.48,0.0009696637386769,0.000396,0.0002598763788748,0.000396,0.0006558763788748,0.000709236,Tier 3,LOW,,,112000.0,,,,,185777.21943048577,,,,PARTIAL ENV DATA,1120.0,85.0,,18400.0,1205.0,,15.269709543568466,,75.2,,
Mahindra Holidays & Resorts India Limited,Information Technology,Unknown,Unknown,2876.0,0.48,0.0009696637386769,0.000396,0.000161835394494,0.000396,0.000557835394494,0.001138896,Tier 3,LOW,7961.0,28156.0,8900.0,1405578.0,1187.73,,36117.0,23378.027531231583,909810.925084958,768.800970171102,,MISSING ALL ENV DATA,145.0,15.0,0.0,0.0,160.0,0.0,0.0,0.0,24.3,184500.0,44828.5
Punjab & Sind Bank,Financial Services,Unknown,Unknown,10883.0,0.52,0.0011797441546504,0.000297,5.636928791860774e-05,0.000297,0.0003533692879186,0.003232251,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,85000.0,0.0
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Information Technology,Unknown,Unknown,362.0,0.48,0.0009696637386769,0.000396,0.0012857419739362,0.000396,0.0016817419739362,0.000143352,Tier 3,LOW,,,112000.0,,,,,2132977.900552486,,2486.187845303868,,PARTIAL ENV DATA,1240.0,215.0,,31000.0,1455.0,,21.305841924398624,,25.37,2914598.32,739436.19
Damodar Valley Corporation (DVC),Power Generation,Unknown,Unknown,21200.0,0.52,0.1562256571307733,0.0054449999999999,0.0038319500805661,0.0054449999999999,0.009276950080566,0.1154339999999978,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,14500.0,1200.0,,2100.0,15700.0,,0.1337579617834395,,0.67,,
West Coast Paper Mills,Chemicals & Fertilizers,Unknown,Unknown,4062.12,0.52,0.0374641669027132,0.005225,0.0043768516714021,0.005225,0.0096018516714021,0.023256475,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,95.0,12.5,0.0,0.0,107.5,0.0,0.0,0.0,55.4,12450000.0,6897300.0
Welspun Living Limited (formerly Welspun India),Textiles & Apparel,Unknown,Unknown,9836.99,0.48,0.04,0.006,0.0019541984732824,0.006,0.0079541984732824,0.05895,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,155.0,18.4,0.0,0.0,173.4,0.0,0.0,0.0,30.5,8450000.0,2577250.0
CCL Products (India) Limited,Information Technology,Unknown,Unknown,3784.99,0.48,0.0009696637386769,0.000396,0.0001229695704783,0.000396,0.0005189695704783,0.0014988560399999,Tier 3,LOW,,,11200.0,,,,,,,,,MISSING ALL ENV DATA,115.0,12.0,,,127.0,,,,62.4,,
ITC Limited (Paperboards Division),Pharmaceuticals & Healthcare,Unknown,Unknown,78551.59,0.48,0.0144770016599194,0.003465,9.798447238062172e-05,0.003465,0.0035629844723806,0.245734335,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,210.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,51.0,12500000.0,6375000.0
Nestle India,Pharmaceuticals & Healthcare,Unknown,Unknown,20970.46,0.52,0.0144770016599194,0.003465,0.0003937053952804,0.003465,0.0038587053952804,0.066254265,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,342.0,15.0,,,357.0,,,,34.94,,
JK Paper,Chemicals & Fertilizers,Unknown,Unknown,6661.19,0.52,0.0374641669027132,0.005225,0.0029024682344175,0.005225,0.0081274682344175,0.0350702,Tier 3,LOW,,,234000.0,,,,,,,,,MISSING ALL ENV DATA,1450.0,215.0,,42000.0,1665.0,,25.225225225225227,,61.9,19422960.2,12022436.46
K.P.R. MILL LIMITED,Information Technology,Unknown,Unknown,1632.0,0.48,0.0009696637386769,0.000396,7.636400238964922e-05,0.000396,0.0004723640023896,0.00241362,Tier 3,LOW,,,45600.0,,,,,29436.75143560296,162029.69647251847,5500.574241181296,,OK,420.0,25.0,,15.0,445.0,,0.0337078651685393,,51.5,1245000.0,641175.0
Mother Dairy,Pharmaceuticals & Healthcare,Unknown,Unknown,15037.0,0.55,0.0144770016599194,0.003465,0.000530823394197,0.003465,0.003995823394197,0.051975,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,45.0,85.0,,,130.0,,,,15.0,1250000.0,187500.0
Haldiram Snacks Food Private Limited,Pharmaceuticals & Healthcare,Unknown,Unknown,10500.0,0.48,0.0144770016599194,0.003465,0.0004792386756387,0.003465,0.0039442386756387,0.0502425,Tier 3,LOW,,,,,,,,1820.689655172414,104827.58620689657,2241.3793103448274,,OK,85.0,115.0,,,200.0,,,,28.0,,
Cochin International Airport (CIAL),Transportation & Logistics,Unknown,Unknown,951.0,0.4649999999999999,0.065,0.0125,0.031782334384858,0.0125,0.044282334384858,0.0118875,Tier 3,LOW,,,124000.0,,,,,,,,,MISSING ALL ENV DATA,45.0,450.0,,,495.0,,,,100.0,262800.0,262800.0
L&T Finance Limited,Financial Services,Unknown,Unknown,7988.13,0.48,0.0011797441546504,0.000297,4.211491850603837e-05,0.000297,0.000339114918506,0.003993462,Tier 3,LOW,,,4500.0,,,,,1042.3174178194258,4810.873122118102,7.809013833110219,,OK,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,12.5,42500.0,5312.5
IndiaMART InterMESH Limited,Information Technology,Unknown,Unknown,1472.23,0.48,0.0009696637386769,0.000396,0.0003891627044857,0.000396,0.0007851627044857,0.000473616,Tier 3,LOW,,,2100.0,,,,,,,,,MISSING ALL ENV DATA,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,100.0,,
GAIL (India) Limited,Oil & Gas,Unknown,Unknown,144124.63,0.48,0.0971185610539406,0.0154274999999999,0.0003491903318793,0.0154274999999999,0.0157766903318792,2.059571249999987,Tier 3,LOW,,,29508803.0,,,,,,,,,MISSING ALL ENV DATA,4500.0,850.0,0.0,115.0,5350.0,0.0,0.0214953271028037,115.0,0.18,,
Sagar Cements,Cement Manufacturing,Unknown,Unknown,2494.44,0.4649999999999999,0.0777832037429109,0.0033,0.0154108179550292,0.0033,0.0187108179550292,0.0077450999999999,Tier 3,LOW,,,,,,,,613549.2117596932,70134.21389007242,8088.623775031955,,OK,1120.0,450.0,115.0,92.0,1570.0,0.0732484076433121,0.0585987261146496,-23.0,14.0,,
Siemens Limited,Information Technology,Unknown,Unknown,20496.6,0.48,0.0009696637386769,0.000396,2.3802730621096043e-05,0.000396,0.000419802730621,0.007743384,Tier 3,LOW,,,,,,,,615.9353584944257,2301.319423135931,51.14043162524292,,OK,85.0,15.0,,,100.0,,,,90.0,,
Vedanta,Steel & Iron,Unknown,Unknown,39868.0,0.52,0.0840934065650114,0.0096249999999999,0.0003085147448042,0.0096249999999999,0.0099335147448041,1.3642378749999855,Tier 3,LOW,,,,,,,,,,,,MISSING ALL ENV DATA,14500.0,1200.0,2200.0,1850.0,15700.0,0.1401273885350318,0.1178343949044586,-350.0,5.4,485000000.0,26190000.0
