Company_Name,Indicator_ID,Indicator_Name,Dimension,Value,Unit,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Source_File,Verification,Calculation_Method,Tolerance,Within_Tolerance
KPIT Technologies Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1e-10,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,KPIT_Technologies_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPIT Technologies Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,KPIT_Technologies_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPIT Technologies Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,3.71,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,KPIT_Technologies_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPIT Technologies Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,6.07,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,KPIT_Technologies_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPIT Technologies Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.784,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,KPIT_Technologies_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPI GREEN ENERGY LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,9.73e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,KPI_GREEN_ENERGY_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPI GREEN ENERGY LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,KPI_GREEN_ENERGY_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPR MILL LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.24626e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,KPR_MILL_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPR MILL LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,20.47,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,KPR_MILL_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPR MILL LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,12.4,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,KPR_MILL_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPR MILL LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,35.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,KPR_MILL_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KPR MILL LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,746.12,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,KPR_MILL_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Krishna Institute of Medical Sciences Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.24645e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Krishna_Institute_of_Medical_Sciences_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Krishna Institute of Medical Sciences Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,16.74,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Krishna_Institute_of_Medical_Sciences_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Krishna Institute of Medical Sciences Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,19.99,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Krishna_Institute_of_Medical_Sciences_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Krishna Institute of Medical Sciences Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,36.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Krishna_Institute_of_Medical_Sciences_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Krishna Institute of Medical Sciences Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Krishna_Institute_of_Medical_Sciences_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KSB Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,8.0779e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,KSB_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KSB Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,14.9,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,KSB_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KSB Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,65.78,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,KSB_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KSB Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,335.43,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,KSB_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
KSB Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,29.1,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,KSB_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Larsen  Toubro Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,108.2857573908,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Larsen__Toubro_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Larsen  Toubro Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,46.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Larsen__Toubro_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Larsen  Toubro Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,86.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Larsen__Toubro_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Larsen  Toubro Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,81.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Larsen__Toubro_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Larsen  Toubro Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,818.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Larsen__Toubro_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Latent View Analytics Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.142e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Latent_View_Analytics_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Latent View Analytics Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,457.72,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Latent_View_Analytics_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Latent View Analytics Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,86.1,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Latent_View_Analytics_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Latent View Analytics Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Latent_View_Analytics_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Latent View Analytics Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2.32,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Latent_View_Analytics_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LAURUS LABS LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.94872e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,LAURUS_LABS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LAURUS LABS LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,229.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,LAURUS_LABS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LAURUS LABS LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,590.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,LAURUS_LABS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LAURUS LABS LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,132.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,LAURUS_LABS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LAURUS LABS LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,495.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,LAURUS_LABS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lemon Tree Hotels Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,6.82579e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Lemon_Tree_Hotels_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lemon Tree Hotels Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.26,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Lemon_Tree_Hotels_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LIC Housing Finance Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.094e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,LIC_Housing_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LIC Housing Finance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,LIC_Housing_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Life Insurance Corporation of India,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.593e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Life_Insurance_Corporation_of_India.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Life Insurance Corporation of India,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,920.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Life_Insurance_Corporation_of_India.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Linde India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0001224943,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Linde_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Linde India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Linde_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Linde India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Linde_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Linde India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Linde_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Linde India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,10.3,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Linde_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lloyds Metals and Energy Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.18198e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Lloyds_Metals_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lloyds Metals and Energy Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1319.54,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Lloyds_Metals_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lloyds Metals and Energy Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,2348.86,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Lloyds_Metals_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lloyds Metals and Energy Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,214.26,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Lloyds_Metals_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lloyds Metals and Energy Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,17.78,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Lloyds_Metals_and_Energy_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LTIMindtree Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,9.52e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,LTIMindtree_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LTIMindtree Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,52.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,LTIMindtree_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LTIMindtree Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,14.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,LTIMindtree_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LTIMindtree Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,60.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,LTIMindtree_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LTIMindtree Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,43.11,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,LTIMindtree_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Finance Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.86e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,LT_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Finance Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,51.6,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,LT_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Finance Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,41.2,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,LT_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Finance Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,64.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,LT_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Finance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,LT_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Technology Services Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.1042e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,LT_Technology_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Technology Services Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,209.4,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,LT_Technology_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Technology Services Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,65.7,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,LT_Technology_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Technology Services Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,144.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,LT_Technology_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
LT Technology Services Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.9,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,LT_Technology_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lupin Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.01118e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Lupin_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lupin Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,145.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Lupin_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lupin Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,50.1,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Lupin_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lupin Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Lupin_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Lupin Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,3041.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Lupin_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MACROTECH DEVELOPERS LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,7.0148e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,MACROTECH_DEVELOPERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MACROTECH DEVELOPERS LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.08,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,MACROTECH_DEVELOPERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MACROTECH DEVELOPERS LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.08,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,MACROTECH_DEVELOPERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MACROTECH DEVELOPERS LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.06,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,MACROTECH_DEVELOPERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MACROTECH DEVELOPERS LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,69.5,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,MACROTECH_DEVELOPERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahanagar Gas Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,6.646e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Mahanagar_Gas_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahanagar Gas Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,69.25,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Mahanagar_Gas_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahanagar Gas Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.02,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Mahanagar_Gas_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahanagar Gas Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,1.22,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Mahanagar_Gas_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahanagar Gas Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,18.59,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Mahanagar_Gas_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MAHARASHTRA SCOOTERS LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,0.0,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,MAHARASHTRA_SCOOTERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
MAHARASHTRA SCOOTERS LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,MAHARASHTRA_SCOOTERS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Maharashtra Seamless Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.02452e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Maharashtra_Seamless_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Maharashtra Seamless Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,38.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Maharashtra_Seamless_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Maharashtra Seamless Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,43.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Maharashtra_Seamless_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Maharashtra Seamless Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,54.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Maharashtra_Seamless_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Maharashtra Seamless Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,21.06,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Maharashtra_Seamless_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Holidays  Resorts India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,9.09812e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Mahindra_Holidays__Resorts_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Holidays  Resorts India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,6.35,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Mahindra_Holidays__Resorts_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Lifespace Developers Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.25269e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Mahindra_Lifespace_Developers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Lifespace Developers Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,5.87,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Mahindra_Lifespace_Developers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Lifespace Developers Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Mahindra_Lifespace_Developers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Lifespace Developers Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.3,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Mahindra_Lifespace_Developers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra Lifespace Developers Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,298.77,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Mahindra_Lifespace_Developers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Mahindra  Mahindra Financial Services Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,5.16e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Mahindra__Mahindra_Financial_Services_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
